@relation saggedV+AngleChange+NegSeq

@attribute ID numeric
@attribute faultId numeric
@attribute subfaultId numeric
@attribute isfaultedbus numeric
@attribute v_sag_1 numeric
@attribute v_sag_2 numeric
@attribute v_sag_3 numeric
@attribute delta_v numeric
@attribute a_change_1 numeric
@attribute a_change_2 numeric
@attribute a_change_3 numeric
@attribute rel_phase_2_1 numeric
@attribute rel_phase_3_1 numeric
@attribute rel_phase_3_2 numeric
@attribute sub_phase_2_1 numeric
@attribute sub_phase_3_1 numeric
@attribute sub_phase_3_2 numeric
@attribute v_ss_1 numeric
@attribute v_ss_2 numeric
@attribute v_ss_3 numeric
@attribute pos_seq numeric
@attribute zero_seq numeric
@attribute neg_seq numeric
@attribute faultvsnofault {fault, nofault}
@attribute groundvsnoground {ground, noground}
@attribute linevsnoline {line, noline}
@attribute phasevsnophase {phase, nophase}
@attribute class {ground, line, phase, nofault}

@data
7509, 82, 0, 0, 0.9957, 0.9984, 0.9988, 0.0016, 0.998, 0.9994, 1.0026, 1.0028, 1.0031, 1.0003, 0.0028, 0.0031, 0.0003, 546.6612, 545.0342, 542.9399, 543.59, 0.39, 1.69, fault, ground, noline, nophase, ground
7510, 63, 0, 0, 0.9966, 0.9968, 0.9993, 0.0016, 0.9981, 0.9997, 1.0022, 1.0003, 1.0027, 1.0025, 0.0002, 0.0027, 0.0025, 545.5901, 543.0589, 545.4603, 543.37, 0.57, 1.91, fault, noground, line, nophase, line
7511, 82, 0, 0, 0.9957, 0.9984, 0.9988, 0.0016, 0.9965, 1.0006, 1.0029, 1.0028, 1.0031, 1.0003, 0.0027, 0.0031, 0.0003, 546.92, 544.992, 543.3536, 543.8, 0.17, 1.29, fault, ground, noline, nophase, ground
7512, 63, 0, 0, 0.9966, 0.9968, 0.9994, 0.0016, 0.9985, 1.0006, 1.0008, 1.0002, 1.0028, 1.0026, 0.0002, 0.0028, 0.0026, 546.7493, 542.6813, 545.0885, 543.52, 1.03, 2.1, fault, noground, line, nophase, line
7513, 82, 0, 0, 0.9957, 0.9985, 0.9987, 0.0016, 0.9798, 1.0043, 1.0166, 1.0028, 1.003, 1.0003, 0.0028, 0.003, 0.0003, 546.7185, 544.7658, 543.1091, 543.58, 0.12, 1.29, fault, ground, noline, nophase, ground
7514, 82, 0, 0, 0.9957, 0.9985, 0.9987, 0.0016, 0.9968, 1.0012, 1.0021, 1.0028, 1.003, 1.0002, 0.0028, 0.003, 0.0002, 546.8511, 544.9485, 542.9425, 543.63, 0.47, 1.81, fault, ground, noline, nophase, ground
7515, 90, 0, 0, 0.9957, 0.9986, 0.9988, 0.0016, 0.9853, 0.9954, 1.0192, 1.0029, 1.0031, 1.0002, 0.0029, 0.0031, 0.0002, 532.9033, 529.1658, 534.0173, 530.69, 8.53, 6.41, fault, ground, noline, nophase, ground
7516, 71, 0, 0, 0.9959, 0.9979, 0.9991, 0.0016, 0.9988, 0.9997, 1.0014, 1.002, 1.0032, 1.0012, 0.002, 0.0032, 0.0012, 543.0224, 546.6876, 542.2255, 542.7, 0.73, 2.21, fault, ground, noline, nophase, ground
7517, 71, 0, 0, 0.9959, 0.9979, 0.9991, 0.0016, 0.9988, 0.9998, 1.0014, 1.002, 1.0032, 1.0012, 0.002, 0.0032, 0.0012, 541.6759, 546.6155, 544.9151, 543.13, 1.39, 2.47, fault, ground, noline, nophase, ground
7518, 71, 0, 0, 0.9959, 0.998, 0.9991, 0.0015, 0.9988, 0.9997, 1.0014, 1.002, 1.0032, 1.0011, 0.002, 0.0032, 0.0011, 541.494, 546.4466, 544.8047, 542.97, 1.41, 2.47, fault, ground, noline, nophase, ground
7519, 71, 0, 0, 0.996, 0.9979, 0.9991, 0.0015, 0.9985, 1.0002, 1.0013, 1.0019, 1.0031, 1.0012, 0.0019, 0.0031, 0.0012, 542.8773, 546.5827, 542.5931, 542.75, 0.46, 2.38, fault, ground, noline, nophase, ground
7520, 78, 0, 0, 0.9955, 0.9995, 0.9995, 0.0015, 0.9994, 0.9998, 1.0008, 1.0041, 1.0041, 1.0, 0.0041, 0.0041, 0.0, 238.4783, 237.3217, 237.7447, 237.41, 0.3, 0.28, fault, ground, noline, nophase, ground
7521, 82, 0, 0, 0.9959, 0.9983, 0.999, 0.0015, 0.9971, 1.0006, 1.0023, 1.0024, 1.0031, 1.0007, 0.0024, 0.0031, 0.0007, 241.0743, 240.4956, 240.4258, 240.11, 0.26, 0.2, fault, ground, noline, nophase, ground
7522, 82, 0, 0, 0.9959, 0.9983, 0.9989, 0.0015, 0.9995, 0.9996, 1.0008, 1.0024, 1.0029, 1.0006, 0.0024, 0.0029, 0.0006, 241.0671, 240.456, 239.7956, 239.88, 0.14, 0.5, fault, ground, noline, nophase, ground
7523, 87, 0, 0, 0.9959, 0.9984, 0.9988, 0.0015, 0.9992, 0.9993, 1.0015, 1.0025, 1.0029, 1.0003, 0.0025, 0.0029, 0.0003, 543.0444, 537.8435, 541.0574, 539.4, 1.43, 1.01, fault, ground, noline, nophase, ground
7524, 71, 0, 0, 0.9959, 0.9982, 0.9991, 0.0015, 0.9992, 1.0003, 1.0005, 1.0023, 1.0032, 1.0009, 0.0022, 0.0031, 0.0009, 544.2705, 546.7527, 545.5646, 544.29, 1.01, 1.69, fault, ground, noline, nophase, ground
7525, 82, 0, 0, 0.9959, 0.9983, 0.9991, 0.0015, 0.9991, 0.9993, 1.0016, 1.0025, 1.0032, 1.0008, 0.0024, 0.0032, 0.0008, 241.0239, 240.5159, 240.2187, 240.05, 0.21, 0.23, fault, ground, noline, nophase, ground
7526, 87, 0, 0, 0.9959, 0.9985, 0.9988, 0.0015, 0.9992, 0.9994, 1.0014, 1.0026, 1.0029, 1.0003, 0.0026, 0.0029, 0.0003, 543.2075, 538.0148, 541.173, 539.56, 1.39, 1.02, fault, ground, noline, nophase, ground
7527, 71, 0, 0, 0.9959, 0.9982, 0.999, 0.0015, 0.9978, 0.9996, 1.0026, 1.0023, 1.0031, 1.0008, 0.0023, 0.0031, 0.0008, 542.5165, 545.6952, 547.4333, 543.98, 3.16, 2.07, fault, ground, noline, nophase, ground
7528, 71, 0, 0, 0.9959, 0.9982, 0.999, 0.0015, 0.9988, 0.9996, 1.0015, 1.0023, 1.0031, 1.0008, 0.0023, 0.0031, 0.0008, 542.6066, 545.8029, 547.4765, 544.06, 3.15, 2.07, fault, ground, noline, nophase, ground
7529, 71, 0, 0, 0.9959, 0.9982, 0.9991, 0.0015, 0.9988, 0.9997, 1.0015, 1.0022, 1.0032, 1.001, 0.0022, 0.0032, 0.001, 544.1632, 546.6459, 545.4802, 544.2, 1.02, 1.67, fault, ground, noline, nophase, ground
7530, 87, 0, 0, 0.9959, 0.9985, 0.9988, 0.0015, 0.9976, 1.0001, 1.0024, 1.0026, 1.0029, 1.0003, 0.0026, 0.0029, 0.0003, 543.1671, 539.2854, 537.5953, 538.78, 1.02, 1.32, fault, ground, noline, nophase, ground
7531, 78, 0, 0, 0.9955, 0.9996, 0.9997, 0.0015, 0.9992, 1.0, 1.0007, 1.0041, 1.0042, 1.0001, 0.0041, 0.0041, 0.0001, 238.351, 237.1855, 237.6089, 237.3, 0.3, 0.27, fault, ground, noline, nophase, ground
7532, 68, 0, 0, 0.9959, 0.9982, 0.9995, 0.0015, 0.9973, 0.9986, 1.0041, 1.0023, 1.0037, 1.0013, 0.0023, 0.0037, 0.0013, 544.6749, 546.4825, 543.5795, 543.75, 0.38, 1.84, fault, ground, noline, nophase, ground
7533, 87, 0, 0, 0.9959, 0.9987, 0.9988, 0.0015, 0.9747, 1.0103, 1.0161, 1.0028, 1.003, 1.0001, 0.0028, 0.003, 0.0001, 552.2507, 547.5509, 550.957, 549.03, 1.07, 1.25, fault, ground, noline, nophase, ground
7534, 82, 0, 0, 0.996, 0.9983, 0.9988, 0.0015, 0.9985, 1.0003, 1.0012, 1.0024, 1.0029, 1.0005, 0.0024, 0.0029, 0.0005, 241.2107, 240.4001, 239.7902, 239.92, 0.07, 0.5, fault, ground, noline, nophase, ground
7535, 61, 0, 0, 0.9961, 0.9978, 0.9996, 0.0015, 0.9978, 0.9979, 1.0044, 1.0017, 1.0036, 1.0019, 0.0017, 0.0036, 0.0019, 239.4011, 241.0798, 240.0875, 239.67, 0.08, 1.17, fault, ground, noline, nophase, ground
7536, 87, 0, 0, 0.9959, 0.9985, 0.9987, 0.0015, 0.9992, 0.9993, 1.0015, 1.0026, 1.0028, 1.0002, 0.0026, 0.0028, 0.0002, 543.2674, 539.4206, 537.2343, 538.75, 1.29, 1.34, fault, ground, noline, nophase, ground
7537, 87, 0, 0, 0.9959, 0.9987, 0.9988, 0.0015, 0.9978, 1.0004, 1.0017, 1.0029, 1.003, 1.0001, 0.0029, 0.0029, 0.0001, 553.0051, 548.6721, 550.5521, 549.53, 0.4, 1.35, fault, ground, noline, nophase, ground
7538, 68, 0, 0, 0.9959, 0.9982, 0.9995, 0.0015, 0.9991, 1.0001, 1.0008, 1.0022, 1.0036, 1.0014, 0.0022, 0.0036, 0.0014, 544.7559, 546.686, 544.0242, 544.0, 0.2, 1.81, fault, ground, noline, nophase, ground
7539, 94, 0, 0, 0.996, 0.9983, 0.999, 0.0015, 0.9973, 0.9994, 1.0032, 1.0023, 1.003, 1.0007, 0.0023, 0.003, 0.0007, 538.0999, 540.6414, 538.4231, 537.84, 0.46, 2.39, fault, ground, noline, nophase, ground
7540, 68, 0, 0, 0.9959, 0.9982, 0.9996, 0.0015, 0.9993, 0.9999, 1.0008, 1.0022, 1.0036, 1.0014, 0.0022, 0.0036, 0.0014, 544.5976, 546.6782, 543.5921, 543.81, 0.47, 1.88, fault, ground, noline, nophase, ground
7541, 68, 0, 0, 0.9959, 0.9982, 0.9995, 0.0015, 0.9786, 1.0069, 1.0153, 1.0023, 1.0036, 1.0013, 0.0023, 0.0036, 0.0013, 544.5244, 546.473, 543.768, 543.77, 0.18, 1.83, fault, ground, noline, nophase, ground
7542, 61, 0, 0, 0.9962, 0.9978, 0.9997, 0.0015, 0.9974, 1.0, 1.0026, 1.0017, 1.0036, 1.0019, 0.0017, 0.0036, 0.0019, 239.7752, 241.4407, 240.4067, 240.04, 0.07, 1.16, fault, ground, noline, nophase, ground
7543, 94, 0, 0, 0.996, 0.9984, 0.999, 0.0015, 0.9998, 0.9999, 1.0004, 1.0024, 1.003, 1.0006, 0.0024, 0.003, 0.0006, 539.3145, 541.4139, 538.8669, 538.67, 0.75, 2.35, fault, ground, noline, nophase, ground
7544, 82, 0, 0, 0.9961, 0.9986, 0.9988, 0.0014, 0.9978, 1.0005, 1.0018, 1.0026, 1.0027, 1.0001, 0.0026, 0.0027, 0.0001, 545.0626, 542.8649, 542.4523, 542.28, 0.42, 0.86, fault, ground, noline, nophase, ground
7545, 82, 0, 0, 0.9961, 0.9986, 0.9988, 0.0014, 0.9992, 0.9993, 1.0015, 1.0026, 1.0028, 1.0002, 0.0026, 0.0028, 0.0002, 545.4019, 543.2989, 542.9127, 542.69, 0.28, 0.86, fault, ground, noline, nophase, ground
7546, 91, 0, 0, 0.996, 0.9986, 0.999, 0.0014, 0.9991, 0.9996, 1.0014, 1.0026, 1.0029, 1.0004, 0.0025, 0.0029, 0.0004, 239.6773, 239.4045, 240.8528, 239.46, 0.14, 1.01, fault, ground, noline, nophase, ground
7547, 82, 0, 0, 0.9961, 0.9986, 0.9988, 0.0014, 0.9992, 0.9993, 1.0015, 1.0026, 1.0027, 1.0001, 0.0026, 0.0027, 0.0001, 545.4842, 543.3561, 542.9794, 542.76, 0.27, 0.87, fault, ground, noline, nophase, ground
7548, 69, 0, 0, 0.9961, 0.9983, 0.9995, 0.0014, 0.9869, 1.0037, 1.0096, 1.0023, 1.0035, 1.0012, 0.0022, 0.0035, 0.0012, 540.9133, 543.4576, 541.9643, 541.0, 0.43, 2.58, fault, ground, noline, nophase, ground
7549, 69, 0, 0, 0.9961, 0.9983, 0.9995, 0.0014, 0.9979, 0.9996, 1.0026, 1.0022, 1.0034, 1.0012, 0.0022, 0.0034, 0.0012, 542.1245, 544.287, 542.4114, 541.82, 0.73, 2.49, fault, ground, noline, nophase, ground
7550, 59, 0, 0, 0.9961, 0.9983, 0.9995, 0.0014, 0.9987, 0.9997, 1.0016, 1.0022, 1.0034, 1.0012, 0.0022, 0.0034, 0.0012, 535.5589, 533.9753, 536.7327, 534.32, 0.43, 2.44, fault, ground, noline, nophase, ground
7551, 82, 0, 0, 0.996, 0.9988, 0.999, 0.0014, 0.9992, 0.9993, 1.0015, 1.0028, 1.003, 1.0001, 0.0028, 0.0029, 0.0001, 550.3466, 549.2292, 545.6897, 547.28, 1.98, 1.71, fault, ground, noline, nophase, ground
7552, 59, 0, 0, 0.9961, 0.9984, 0.9994, 0.0014, 0.9977, 1.0002, 1.0021, 1.0023, 1.0033, 1.001, 0.0023, 0.0033, 0.001, 535.0711, 533.201, 535.8141, 533.6, 0.65, 2.37, fault, ground, noline, nophase, ground
7553, 82, 0, 0, 0.996, 0.9988, 0.9989, 0.0014, 0.9992, 0.9993, 1.0015, 1.0028, 1.0029, 1.0001, 0.0028, 0.0029, 0.0001, 550.5231, 547.9628, 547.1722, 547.41, 0.41, 1.4, fault, ground, noline, nophase, ground
7554, 71, 0, 0, 0.9962, 0.9982, 0.9993, 0.0014, 0.9983, 0.9989, 1.0028, 1.0021, 1.0032, 1.0011, 0.002, 0.0032, 0.0011, 541.347, 544.7064, 543.2198, 541.95, 0.6, 2.75, fault, ground, noline, nophase, ground
7555, 71, 0, 0, 0.9962, 0.9982, 0.9993, 0.0014, 0.9989, 0.9997, 1.0014, 1.0021, 1.0032, 1.0011, 0.0021, 0.0032, 0.0011, 542.1654, 545.6428, 543.6122, 542.67, 0.35, 2.77, fault, ground, noline, nophase, ground
7556, 82, 0, 0, 0.9961, 0.9988, 0.9989, 0.0014, 0.9987, 0.9992, 1.0021, 1.0027, 1.0029, 1.0001, 0.0027, 0.0029, 0.0001, 550.1626, 549.0615, 545.5507, 547.12, 1.98, 1.7, fault, ground, noline, nophase, ground
7557, 82, 0, 0, 0.996, 0.9989, 0.9989, 0.0014, 0.9985, 1.0001, 1.0013, 1.0029, 1.0029, 1.0, 0.0029, 0.0029, 0.0, 550.7369, 548.1893, 547.3385, 547.63, 0.42, 1.4, fault, ground, noline, nophase, ground
7558, 59, 0, 0, 0.9961, 0.9984, 0.9997, 0.0014, 0.9986, 0.9999, 1.0015, 1.0023, 1.0037, 1.0014, 0.0023, 0.0036, 0.0014, 530.5939, 544.7082, 548.9813, 540.39, 6.4, 5.84, fault, ground, noline, nophase, ground
7559, 68, 0, 0, 0.9961, 0.9984, 0.9996, 0.0014, 0.9962, 0.9998, 1.0041, 1.0023, 1.0035, 1.0012, 0.0023, 0.0035, 0.0012, 241.9051, 242.5498, 241.4594, 241.5, 0.14, 0.82, fault, ground, noline, nophase, ground
7560, 61, 0, 0, 0.9962, 0.9981, 1.0002, 0.0014, 0.9983, 1.0, 1.0016, 1.0019, 1.004, 1.0021, 0.0019, 0.0039, 0.0021, 240.6255, 241.6047, 240.9354, 240.61, 0.28, 1.01, fault, ground, noline, nophase, ground
7561, 71, 0, 0, 0.9962, 0.9983, 0.9992, 0.0014, 0.9836, 0.9969, 1.0194, 1.0021, 1.003, 1.0009, 0.0021, 0.003, 0.0009, 530.2441, 533.9344, 534.6355, 531.72, 8.42, 7.24, fault, ground, noline, nophase, ground
7562, 59, 0, 0, 0.9961, 0.9984, 0.9998, 0.0014, 0.9981, 0.999, 1.0029, 1.0023, 1.0037, 1.0014, 0.0022, 0.0037, 0.0014, 530.9433, 544.5559, 548.8743, 540.44, 6.18, 5.74, fault, ground, noline, nophase, ground
7563, 91, 0, 0, 0.9962, 0.9985, 0.999, 0.0014, 0.9989, 0.999, 1.002, 1.0023, 1.0027, 1.0005, 0.0023, 0.0027, 0.0005, 239.6243, 239.3657, 240.8061, 239.43, 0.14, 1.01, fault, ground, noline, nophase, ground
7564, 71, 0, 0, 0.9963, 0.9983, 0.9993, 0.0014, 0.9846, 0.9926, 1.0227, 1.002, 1.003, 1.001, 0.002, 0.003, 0.001, 547.9828, 546.9398, 553.0518, 548.05, 10.95, 6.48, fault, ground, noline, nophase, ground
7565, 59, 0, 0, 0.9962, 0.9983, 0.9998, 0.0014, 0.9986, 0.9998, 1.0016, 1.0021, 1.0036, 1.0015, 0.0021, 0.0036, 0.0015, 548.7151, 543.2619, 548.5585, 545.8, 1.41, 2.2, fault, ground, noline, nophase, ground
7566, 63, 0, 0, 0.9964, 0.9979, 0.9995, 0.0014, 0.9988, 0.9991, 1.002, 1.0015, 1.0031, 1.0016, 0.0015, 0.0031, 0.0016, 548.3466, 547.6534, 547.6983, 546.78, 0.98, 1.63, fault, noground, line, nophase, line
7567, 59, 0, 0, 0.9962, 0.9984, 0.9998, 0.0014, 0.9986, 0.9999, 1.0015, 1.0022, 1.0036, 1.0014, 0.0022, 0.0036, 0.0014, 548.837, 543.4485, 548.7408, 545.98, 1.39, 2.2, fault, ground, noline, nophase, ground
7568, 59, 0, 0, 0.9962, 0.9987, 0.9989, 0.0014, 0.996, 0.9999, 1.0041, 1.0025, 1.0027, 1.0002, 0.0025, 0.0027, 0.0002, 538.654, 539.2729, 540.0182, 538.2, 0.88, 2.42, fault, ground, noline, nophase, ground
7569, 59, 0, 0, 0.9962, 0.9987, 0.999, 0.0014, 0.9974, 0.9976, 1.005, 1.0026, 1.0028, 1.0002, 0.0026, 0.0028, 0.0002, 540.4271, 537.2994, 538.9967, 537.79, 3.04, 2.52, fault, ground, noline, nophase, ground
7570, 59, 0, 0, 0.9962, 0.9988, 0.9989, 0.0014, 0.9992, 0.9994, 1.0014, 1.0026, 1.0027, 1.0002, 0.0026, 0.0027, 0.0002, 540.4626, 537.3886, 539.0959, 537.87, 3.03, 2.53, fault, ground, noline, nophase, ground
7571, 68, 0, 0, 0.9962, 0.9984, 0.9996, 0.0014, 0.9991, 1.0, 1.0009, 1.0023, 1.0034, 1.0012, 0.0023, 0.0034, 0.0012, 241.8646, 242.6942, 241.4519, 241.54, 0.06, 0.87, fault, ground, noline, nophase, ground
7572, 59, 0, 0, 0.9962, 0.9987, 0.999, 0.0014, 0.9982, 0.999, 1.0027, 1.0025, 1.0028, 1.0002, 0.0025, 0.0027, 0.0002, 538.5724, 539.1563, 539.9246, 538.12, 0.88, 2.4, fault, ground, noline, nophase, ground
7573, 61, 0, 0, 0.9963, 0.9982, 1.0002, 0.0014, 0.9984, 0.9984, 1.0031, 1.002, 1.0039, 1.002, 0.002, 0.0039, 0.002, 240.4867, 241.4796, 240.803, 240.5, 0.26, 1.01, fault, ground, noline, nophase, ground
7574, 61, 0, 0, 0.9964, 0.998, 0.9997, 0.0014, 0.9968, 1.0, 1.0031, 1.0016, 1.0032, 1.0017, 0.0016, 0.0032, 0.0017, 237.2849, 238.5978, 237.3057, 237.26, 0.17, 0.81, fault, ground, noline, nophase, ground
7575, 63, 0, 0, 0.9965, 0.998, 0.9995, 0.0014, 0.9993, 0.9997, 1.001, 1.0015, 1.003, 1.0015, 0.0015, 0.003, 0.0015, 548.9196, 546.4371, 548.4744, 546.83, 1.42, 1.85, fault, noground, line, nophase, line
7576, 61, 0, 0, 0.9964, 0.9981, 0.9996, 0.0014, 0.9987, 1.0, 1.0013, 1.0017, 1.0032, 1.0015, 0.0017, 0.0032, 0.0015, 237.321, 238.6456, 237.3586, 237.3, 0.18, 0.83, fault, ground, noline, nophase, ground
7577, 59, 0, 0, 0.9963, 0.9983, 0.9997, 0.0014, 0.9754, 1.0126, 1.0131, 1.002, 1.0034, 1.0014, 0.002, 0.0034, 0.0014, 545.8033, 540.6752, 545.1549, 542.84, 1.09, 2.58, fault, ground, noline, nophase, ground
7578, 71, 0, 0, 0.9964, 0.9982, 0.9993, 0.0014, 0.9737, 1.0128, 1.0146, 1.0018, 1.0029, 1.0011, 0.0018, 0.0029, 0.0011, 552.0559, 556.9412, 555.7948, 553.81, 1.02, 2.85, fault, ground, noline, nophase, ground
7579, 59, 0, 0, 0.9963, 0.9983, 0.9997, 0.0014, 0.9976, 0.999, 1.0034, 1.002, 1.0034, 1.0014, 0.002, 0.0034, 0.0014, 545.4126, 541.9266, 545.7707, 543.33, 0.48, 2.73, fault, ground, noline, nophase, ground
7580, 78, 0, 0, 0.9964, 0.9986, 0.9987, 0.0014, 0.9996, 0.9999, 1.0004, 1.0022, 1.0023, 1.0001, 0.0022, 0.0023, 0.0001, 546.4821, 544.3347, 545.1214, 544.18, 0.38, 0.62, fault, ground, noline, nophase, ground
7581, 71, 0, 0, 0.9964, 0.9983, 0.9994, 0.0013, 0.9988, 1.0003, 1.0009, 1.0019, 1.003, 1.0011, 0.0019, 0.003, 0.0011, 542.5458, 545.5076, 543.4354, 542.76, 0.8, 1.95, fault, ground, noline, nophase, ground
7582, 71, 0, 0, 0.9965, 0.9982, 0.9993, 0.0013, 0.9963, 0.9996, 1.0041, 1.0018, 1.0029, 1.0011, 0.0018, 0.0029, 0.0011, 553.2087, 557.7454, 555.4217, 554.35, 0.37, 2.95, fault, ground, noline, nophase, ground
7583, 61, 0, 0, 0.9965, 0.9981, 0.9996, 0.0013, 0.9997, 0.9999, 1.0004, 1.0017, 1.0032, 1.0015, 0.0017, 0.0032, 0.0015, 237.4681, 239.3962, 238.1585, 237.88, 0.33, 1.04, fault, ground, noline, nophase, ground
7584, 71, 0, 0, 0.9964, 0.9984, 0.9994, 0.0013, 0.999, 1.0003, 1.0007, 1.002, 1.003, 1.0011, 0.002, 0.003, 0.0011, 542.0836, 544.716, 542.224, 541.95, 0.53, 1.85, fault, ground, noline, nophase, ground
7585, 61, 0, 0, 0.9965, 0.9982, 0.9997, 0.0013, 0.9967, 1.0003, 1.0031, 1.0017, 1.0032, 1.0015, 0.0017, 0.0032, 0.0015, 237.4951, 239.4369, 238.1792, 237.92, 0.36, 1.03, fault, ground, noline, nophase, ground
7586, 68, 0, 0, 0.9965, 0.9983, 0.9996, 0.0013, 0.9994, 1.0, 1.0006, 1.0019, 1.0031, 1.0013, 0.0018, 0.0031, 0.0013, 545.6064, 547.3889, 545.5165, 545.14, 0.27, 1.87, fault, ground, noline, nophase, ground
7587, 68, 0, 0, 0.9965, 0.9983, 0.9995, 0.0013, 0.9995, 1.0, 1.0006, 1.0019, 1.0031, 1.0012, 0.0019, 0.0031, 0.0012, 545.665, 547.4669, 545.5904, 545.2, 0.24, 1.87, fault, ground, noline, nophase, ground
7588, 82, 0, 0, 0.9962, 0.9993, 0.9994, 0.0013, 0.9988, 1.0003, 1.0009, 1.0031, 1.0033, 1.0001, 0.0031, 0.0032, 0.0001, 241.0115, 240.3879, 239.7119, 239.96, 0.3, 0.47, fault, ground, noline, nophase, ground
7589, 68, 0, 0, 0.9965, 0.9984, 0.9995, 0.0013, 0.9977, 0.9996, 1.0027, 1.0019, 1.0031, 1.0012, 0.0019, 0.0031, 0.0012, 545.0498, 547.0857, 543.2521, 544.1, 1.3, 0.96, fault, ground, noline, nophase, ground
7590, 59, 0, 0, 0.9964, 0.9985, 0.9995, 0.0013, 0.9989, 0.9996, 1.0015, 1.0021, 1.0031, 1.0009, 0.0021, 0.003, 0.0009, 529.3261, 530.1848, 532.9137, 529.82, 0.1, 2.93, fault, ground, noline, nophase, ground
7591, 71, 0, 0, 0.9965, 0.9984, 0.9995, 0.0013, 0.9988, 0.9999, 1.0014, 1.002, 1.0031, 1.0011, 0.002, 0.003, 0.0011, 535.8143, 540.1969, 536.7931, 536.59, 0.18, 3.02, fault, ground, noline, nophase, ground
7592, 71, 0, 0, 0.9965, 0.9984, 0.9995, 0.0013, 0.9975, 0.9983, 1.0042, 1.0019, 1.003, 1.0011, 0.0019, 0.003, 0.0011, 536.6396, 540.7577, 537.907, 537.42, 0.36, 2.96, fault, ground, noline, nophase, ground
7593, 82, 0, 0, 0.9964, 0.999, 0.999, 0.0013, 0.9967, 1.0015, 1.0018, 1.0026, 1.0027, 1.0, 0.0026, 0.0027, 0.0, 241.1542, 238.9326, 239.9181, 239.55, 0.36, 0.6, fault, ground, noline, nophase, ground
7594, 82, 0, 0, 0.9964, 0.9989, 0.999, 0.0013, 0.9992, 0.9993, 1.0015, 1.0025, 1.0026, 1.0001, 0.0025, 0.0026, 0.0001, 240.3484, 238.7549, 239.0799, 238.94, 0.18, 0.4, fault, ground, noline, nophase, ground
7595, 59, 0, 0, 0.9965, 0.9987, 0.9991, 0.0013, 0.9984, 0.9994, 1.0021, 1.0023, 1.0027, 1.0004, 0.0023, 0.0027, 0.0004, 533.7662, 534.7152, 536.1375, 533.86, 0.69, 2.65, fault, ground, noline, nophase, ground
7596, 68, 0, 0, 0.9966, 0.9981, 0.9998, 0.0013, 0.998, 1.0004, 1.0016, 1.0015, 1.0032, 1.0017, 0.0015, 0.0032, 0.0017, 541.6832, 545.383, 544.7786, 542.97, 1.97, 2.44, fault, ground, noline, nophase, ground
7597, 59, 0, 0, 0.9964, 0.9987, 0.9995, 0.0013, 0.9965, 1.0016, 1.0019, 1.0023, 1.003, 1.0008, 0.0022, 0.003, 0.0008, 530.4935, 531.0302, 533.5713, 530.74, 0.07, 2.79, fault, ground, noline, nophase, ground
7598, 59, 0, 0, 0.9965, 0.9987, 0.9992, 0.0013, 0.9964, 0.9977, 1.006, 1.0023, 1.0027, 1.0004, 0.0022, 0.0027, 0.0004, 532.5877, 534.2667, 535.3093, 533.05, 0.41, 2.71, fault, ground, noline, nophase, ground
7599, 82, 0, 0, 0.9963, 0.9993, 0.9993, 0.0013, 0.9992, 0.9992, 1.0016, 1.003, 1.003, 1.0, 0.003, 0.003, 0.0, 241.1423, 240.5233, 239.8537, 240.1, 0.3, 0.48, fault, ground, noline, nophase, ground
7600, 68, 0, 0, 0.9966, 0.9982, 0.9998, 0.0013, 0.9994, 1.0, 1.0007, 1.0015, 1.0032, 1.0017, 0.0015, 0.0032, 0.0017, 541.8248, 545.5602, 544.946, 543.14, 1.96, 2.46, fault, ground, noline, nophase, ground
7601, 82, 0, 0, 0.9965, 0.9989, 0.9991, 0.0013, 0.9966, 1.0011, 1.0023, 1.0025, 1.0026, 1.0002, 0.0025, 0.0026, 0.0002, 240.3022, 238.7174, 239.0298, 238.91, 0.18, 0.41, fault, ground, noline, nophase, ground
7602, 68, 0, 0, 0.9966, 0.9982, 0.9999, 0.0013, 0.9994, 1.0, 1.0006, 1.0016, 1.0032, 1.0017, 0.0016, 0.0032, 0.0017, 543.2885, 545.7696, 543.6533, 543.27, 0.41, 2.27, fault, ground, noline, nophase, ground
7603, 82, 0, 0, 0.9964, 0.999, 0.9991, 0.0013, 0.9975, 1.0005, 1.0021, 1.0025, 1.0027, 1.0002, 0.0025, 0.0027, 0.0002, 241.1152, 238.9077, 239.906, 239.54, 0.35, 0.62, fault, ground, noline, nophase, ground
7604, 68, 0, 0, 0.9966, 0.9982, 0.9999, 0.0013, 0.9975, 1.0008, 1.0017, 1.0016, 1.0032, 1.0016, 0.0016, 0.0032, 0.0016, 543.4408, 545.9794, 543.867, 543.47, 0.4, 2.28, fault, ground, noline, nophase, ground
7605, 91, 0, 0, 0.9965, 0.9987, 0.9993, 0.0013, 0.999, 0.9995, 1.0015, 1.0022, 1.0028, 1.0006, 0.0022, 0.0028, 0.0006, 239.4238, 238.6611, 239.8784, 238.88, 0.3, 1.1, fault, ground, noline, nophase, ground
7606, 69, 0, 0, 0.9965, 0.9986, 0.9998, 0.0013, 0.998, 1.0007, 1.0013, 1.0021, 1.0033, 1.0012, 0.0021, 0.0033, 0.0012, 544.4769, 545.4109, 544.6865, 543.92, 0.75, 2.08, fault, ground, noline, nophase, ground
